date,LAI,AGB,soil_water_content,ET
2004-06-02,0.22091999999900577,0.07103009999974899,0.32254684975079917,0.07810574435271589
2004-06-03,0.22091999999488565,0.07103009999888969,0.31588613453080244,0.08000951209955862
2004-06-04,0.22091999998064374,0.07103010000128808,0.3128657166357465,0.13866399571580082
2004-06-05,0.2209199999205149,0.07103010005436625,0.2715316265798993,0.019628458947871002
2004-06-06,0.2209200000961323,0.07103010151297434,0.25745249113133134,0.029282891221814916
2004-06-07,0.22092008622738546,0.07103029932815637,0.2530426731838679,0.15129965783354404
2004-06-08,0.22092093944243144,0.07103209491119113,0.24791948340165312,0.07412477568475144
2004-06-09,0.2209241557857575,0.07103835254162909,0.24373994044465175,0.05178188152322714
2004-06-10,0.220933424142467,0.07105525813062936,0.24045627804089878,0.06062731340426747
2004-06-11,0.22096874804191044,0.07111512196102013,0.2369073905226113,0.10119025941087643
2004-06-12,0.22102546590112002,0.07121031815497658,0.23685617153289662,0.023611662292867184
2004-06-13,0.22116176056491188,0.0714187202041533,0.23832739109001774,0.040668755604187236
2004-06-14,0.22164877997531404,0.07211441767016175,0.23596132346291854,0.09924792355473273
2004-06-15,0.22246447243882703,0.07325884577529825,0.2339557393004483,0.05942072286251678
2004-06-16,0.22351636380292197,0.07472384879235905,0.23234875733138496,0.05448730601082117
2004-06-17,0.22497179509842583,0.07669935934305618,0.2313438659760536,0.05790304680278321
2004-06-18,0.22613293235401458,0.07831069700946257,0.23109838501432364,0.0030043505071141643
2004-06-19,0.22798709337104306,0.0807143442153568,0.23090408224014317,0.050609049906077154
2004-06-20,0.23030944875718204,0.08373539879424585,0.23063073653815122,0.02762378041262285
2004-06-21,0.23425667082799628,0.0887274769769212,0.23085674729374586,0.058111598089350604
2004-06-22,0.24135949724167882,0.09734839306929394,0.2305770710757191,0.10115067504296328
2004-06-23,0.2513001800947991,0.10924415878084119,0.23039593162652938,0.09619251196172796
2004-06-24,0.25996274810529213,0.11964858110478688,0.23036268378778105,0.02749770445074509
2004-06-25,0.27284759319168905,0.13435634135653707,0.23035472109733515,0.08059753273470836
2004-06-26,0.2851845027185918,0.14846861256173327,0.23030674444992508,0.022413132183717818
2004-06-27,0.29879638303118083,0.16382821105371595,0.23027803156544793,0.06496107933283475
2004-06-28,0.32571527908033776,0.19313199818768048,0.23025502552514557,0.09830359652827125
2004-06-29,0.36259009844647777,0.2321858825475739,0.2302487510689448,0.12459822387919377
2004-06-30,0.4070906458646006,0.27858391727057624,0.23024826916151894,0.17275761018307656
2004-07-01,0.4585722797359895,0.33160929647580467,0.23024876086875715,0.12357218559646226
2004-07-02,0.4935033470564368,0.36842217575759184,0.230839680312489,0.011699984864488394
2004-07-03,0.5354478715088805,0.4112438546558246,0.2314864564407536,0.10376166665610931
2004-07-04,0.6105450635831867,0.4841835571045934,0.23157572184655417,0.15287929129283326
2004-07-05,0.6695392214333268,0.5422016431947528,0.23125085582832658,0.042571421410523884
2004-07-06,0.7254473849399878,0.5962247793976934,0.2311018767800992,0.10370678300857676
2004-07-07,0.7883078159300209,0.6548959971006868,0.2312239846650164,0.03704278705944449
2004-07-08,0.8321351900035809,0.6967382305593769,0.2312953809084847,0.02638685558458458
2004-07-09,0.9000747658357887,0.7606265490702256,0.23097541172788208,0.16881510792293622
2004-07-10,0.9935105979919124,0.8453634613008137,0.23072419454628154,0.13633615221423773
2004-07-11,1.0787457793933903,0.9233122376636945,0.230594995787434,0.2005817803741177
2004-07-12,1.2065823883563478,1.0348474201861224,0.230477126061815,0.3684166216820559
2004-07-13,1.3352602125637192,1.1473950431272324,0.23033238694172362,0.2935177122807571
2004-07-14,1.4400620600177962,1.2382825184925421,0.23068443583519346,0.18079654513830964
2004-07-15,1.5694083082782548,1.3456240952159224,0.23067515993106288,0.2659358699482028
2004-07-16,1.7297558754082074,1.4782935968627768,0.23050781324925904,0.5296143691721592
2004-07-17,1.927709559733227,1.6356699084743624,0.23034642664005575,0.43467823000784106
2004-07-18,2.139763046496855,1.801531089612804,0.2302581070865827,0.6131377588463273
2004-07-19,2.351250211262647,1.9689838338639982,0.23024375835272046,0.6250356119987951
2004-07-20,2.5148260515973146,2.1046963400955674,0.230243561524603,0.6479932040167325
2004-07-21,2.6451011928971617,2.220559092661914,0.23024436591322497,0.560484220436336
2004-07-22,2.7165551696226906,2.2927432064621613,0.2304565650885445,0.11922016110970264
2004-07-23,2.8122986762927003,2.3762548129041767,0.2304711863324638,0.32209220573982983
2004-07-24,2.890358754889254,2.4465667813025087,0.2307133408187613,0.036964266291688676
2004-07-25,3.0495366547254936,2.5722047782175994,0.2307635267960392,0.5965445511097646
2004-07-26,3.3066689057799366,2.768373524463509,0.2305829731301383,0.7203723937762069
2004-07-27,3.5795845795288876,2.979556763566442,0.23037017863866546,0.9443863444232075
2004-07-28,3.7771135798073536,3.140890741899122,0.23025843855921943,0.41928860331025103
2004-07-29,3.902983883520497,3.254561172421757,0.23049684358040437,0.655390179142827
2004-07-30,4.061512943482688,3.3911046635766087,0.2316276498200803,0.5401875689020817
2004-07-31,4.239488254629251,3.5480274508243803,0.23316390372731324,0.9649085397977161
2004-08-01,4.384857858118498,3.68798444843265,0.2333430968941865,0.7195407513970142
2004-08-02,4.457553024247553,3.7742935889176423,0.23570483276107035,0.5207091878028637
2004-08-03,4.5187219627850626,3.8539134011083007,0.23540276046003342,0.8191909694535101
2004-08-04,4.585326351675801,3.9361370333443,0.23642095684585665,0.3622034866504215
2004-08-05,4.701651498529993,4.066449115898271,0.2379641229344226,0.7755154037710265
2004-08-06,4.829569860411749,4.2143551892609175,0.23844903312680032,0.6264097432093539
2004-08-07,4.963815068010199,4.38247935305678,0.24054652662806364,1.0132686653981624
2004-08-08,5.0635941291505535,4.5229568880064255,0.24040046088243602,0.6392615679311955
2004-08-09,5.158483391520549,4.6753153647185846,0.2401752590464673,1.0089477828320748
2004-08-10,5.256786964090987,4.8443514866654365,0.23997772568669185,0.4801018552175993
2004-08-11,5.313705625934721,4.965167428777172,0.24123939117256485,0.391039114525255
2004-08-12,5.369510666198161,5.100046729162934,0.24298873628082193,0.466764590345845
2004-08-13,5.419691237509721,5.245960580076486,0.24382245465516206,0.7387972326822757
2004-08-14,5.4664198993843,5.405982538714523,0.24571807844581497,0.9246676162054807
2004-08-15,5.4845150135512375,5.512573860213224,0.24547261204682547,0.7160982189866677
2004-08-16,5.4956109627462775,5.627580789625173,0.24518214860939014,0.899118179880706
2004-08-17,5.494051800633212,5.721354258901005,0.24608814296905301,0.7320914647427683
2004-08-18,5.482705976113557,5.802925399214803,0.24754773186864432,0.7805145968630097
2004-08-19,5.47053739456808,5.918431654053138,0.2482587928891641,0.708322404069103
2004-08-20,5.4533956796888425,6.044163690884679,0.2502215769265102,0.9843621156055127
2004-08-21,5.430736759890515,6.183567247282096,0.2499026121528655,1.090151396247806
2004-08-22,5.400340585521035,6.316867525387587,0.24954029717750928,1.0586644275946566
2004-08-23,5.356853665870452,6.369452919117681,0.2492453159160842,0.47999132586608123
2004-08-24,5.3051297667705475,6.401917966785725,0.2491448742253625,0.6937388439484531
2004-08-25,5.247155054413967,6.444612873286122,0.2511663246598874,0.35126803702254433
2004-08-26,5.182007711232879,6.505141282027392,0.2517246088661166,0.9453308249700781
2004-08-27,5.1095454311342925,6.578267411828929,0.25138611203763656,0.9769616168294202
2004-08-28,5.028552127242369,6.657062925764513,0.25109304192245063,0.4378573937822487
2004-08-29,4.938711534126508,6.770585746165204,0.2508353404191567,0.9341884019978348
2004-08-30,4.839669412849372,6.89656945529122,0.2504873171135645,1.016914980466347
2004-08-31,4.730135837925632,6.995615868467727,0.2513946769678152,0.9577962865651489
2004-09-01,4.609927205015585,7.071526375872339,0.25274204736783573,0.9768503725530387
2004-09-02,4.479158400594725,7.158512519572047,0.25303498254154627,1.0143963247195942
2004-09-03,4.336972149594957,7.261763673981446,0.25501278705971914,1.023365602350036
2004-09-04,4.18285093940209,7.34764897623828,0.25452039907580704,0.9293682972962181
2004-09-05,4.0165732732829875,7.369944051646825,0.25477524629694187,0.17329149007364367
2004-09-06,3.8380391028533656,7.436916686920406,0.25547464209749293,0.96887086953647
2004-09-07,3.649366300463384,7.576964742474512,0.25503398240267966,0.7919814389009052
2004-09-08,3.452412272252032,7.699108408136901,0.25461995361116324,0.682157758373496
2004-09-09,3.247839020772749,7.826196129210473,0.25409996070466306,0.8048787987086743
2004-09-10,3.036486389130316,7.940319713389194,0.2533993244777363,0.8795515151866787
2004-09-11,2.8199517951876722,8.03792627766005,0.2526984287054624,0.7261288754813983
2004-09-12,2.6002418961510068,8.133154399690921,0.2519209476327063,0.7825199400592555
2004-09-13,2.3800926215945606,8.195840394455727,0.25069067425966324,0.7936038122088394
2004-09-14,2.1622523696557963,8.227386601141054,0.24943700912806152,0.4332227695330773
2004-09-15,1.948715865256924,8.273657684685093,0.24915595910588884,0.4325166828081601
2004-09-16,1.7421316295275693,8.377287695179785,0.2484005748930239,0.4440531840811928
2004-09-17,1.5453798009555797,8.46327355319786,0.2471864366283276,0.45789681641600716
2004-09-18,1.359443259501577,8.528570848999912,0.2454506537252382,0.4875089788435194
2004-09-19,1.1858373655805805,8.580661149480765,0.2445184969527916,0.332996578087659
2004-09-20,1.025697704477872,8.624625451296358,0.24323408271162117,0.42253787797900794
2004-09-21,0.8799000209449175,8.616264605819643,0.2442907918199372,0.008740949898456292
2004-09-22,0.7486648198628244,8.606253318249095,0.24503090797048935,0.19841905168555615
2004-09-23,0.6321027337106903,8.630049014851528,0.24289558137294487,0.14920619134899402
2004-09-24,0.5300395190448932,8.656311988045044,0.24114485280475115,0.1308807510621938
2004-09-25,0.44185823793359297,8.674138413178524,0.23960200566940118,0.10356984298534372
2004-09-26,0.36632105120789177,8.684925192689057,0.23811039234651524,0.09709030610673212
2004-09-27,0.302098414172202,8.681802827027381,0.23640553746833995,0.05911933025467103
2004-09-28,0.24784842378733904,8.67353478168785,0.23456227474739266,0.06039088385289418
2004-09-29,0.20249422564280617,8.66906788856099,0.2334464730933942,0.05242847231924972
2004-09-30,0.16484769972944815,8.658516665161022,0.23216983643394828,0.05100769185182553
2004-10-01,0.13365238043343672,8.640055805224998,0.23119876472252646,0.012166980755528328
2004-10-02,0.1080544463796158,8.620281055558447,0.2308458854852445,0.016306811584208752
2004-10-03,0.0871969213567038,8.602316111602189,0.2306139944104596,0.020081846762697763
2004-10-04,0.07019201721637576,8.583132831509483,0.2304557976885795,0.009698749713136846
2004-10-05,0.056385695081400546,8.56290659274661,0.23037723804467058,0.012465744473556679
2004-10-06,0.045201197593616675,8.540976570853175,0.2303412799462383,0.005030126538308814
2004-10-07,0.036153162918340954,8.516458013819522,0.23070872985478175,5.6896441107729276e-06
2004-10-08,0.028854444317095353,8.493006793308684,0.23062481727275985,0.006435445168420824
2004-10-09,0.02298877349051466,8.471103810439605,0.23046009101662113,0.003960111118296241
2004-10-10,0.018291519901904644,8.448597605868096,0.23037847237667963,0.0024420875435577686
2004-10-11,0.014535199913107776,8.425626548339778,0.23032404334547632,0.0018996789305051175
2004-10-12,0.011536180764295976,8.402540878434433,0.23029377708377932,0.001024859653700887
2004-10-13,0.009146227850695016,8.379495331426229,0.23027416853552063,0.0008009382049980442
2004-10-14,0.007245633565378779,8.356690890871908,0.23026307306824664,0.0006088773893879915
2004-10-15,0.005737138870146524,8.334198121789946,0.23026811004826228,0.0005755253989525749
2004-10-16,0.004540553640980304,8.311898504851824,0.230268755019184,0.000383561239635238
2004-10-17,0.003591999742565808,8.289882629841022,0.23026120286727922,0.0006611338407958796
2004-10-18,0.0028398062743455123,8.26805604310365,0.23025554352349556,0.00019083504174643396
2004-10-19,0.002243727450700846,8.246380244703932,0.23025328183719027,6.962305235006215e-05
2004-10-20,0.0017718554876692333,8.224938290817908,0.2302520387076247,1.2582373898717511e-05
2004-10-21,0.001398542753669225,8.203702827812206,0.23027265089309348,0.0
2004-10-22,0.0011033412111433791,8.18273597689127,0.23027165285539797,5.6827668500901055e-05
2004-10-23,0.0008699975583900166,8.162060244814297,0.2302569057637822,0.00013884856458504423
2004-10-24,0.0006857404544584499,8.141656877753608,0.23025352411101527,0.00011968018492277697
2004-10-25,0.0005403469195075834,8.12148451266512,0.23025159663822406,6.028733626999882e-05
2004-10-26,0.00042565952358021667,8.101530966418116,0.23057307428763238,8.909456322501717e-07
2004-10-27,0.00033521964068884165,8.081798707552094,0.23048951832501116,5.57503369592552e-07
2004-10-28,0.0002639247026689292,8.06230686057951,0.23061307792704064,1.2748268333450944e-05
2004-10-29,0.00020773875483897917,8.043059739993955,0.2303804966127889,4.275480659931094e-05
2004-10-30,0.00016347816000073333,8.024047865060373,0.2302910431372833,2.2406945479575805e-05
2004-10-31,0.00012863048595255418,8.005262493238094,0.23027339769008348,1.0099754336840775e-05
2004-11-01,0.00010119952252450353,7.986699136679801,0.23140091533443538,1.6101025207221734e-07
2004-11-02,7.960948117070654e-05,7.968359843279309,0.2313627249129413,1.54128906831143e-06
2004-11-03,6.262175485445287e-05,7.950245701768357,0.23107302177407948,1.1837900937309477e-06
2004-11-04,4.925730266766773e-05,7.932352848631062,0.23082502396979665,4.081687778270556e-06
2004-11-05,3.874339559519781e-05,7.914678742602898,0.2306087845586073,4.691929618972396e-06
2004-11-06,3.0471627293823748e-05,7.89721965690693,0.23044768353509795,3.3459868141112714e-06
2004-11-07,2.396398549838033e-05,7.879972632127455,0.2303582560524762,1.815514629406161e-06
2004-11-08,1.884499689926963e-05,7.862935274295743,0.23031644642591487,1.4692765741052805e-06
2004-11-09,1.4818767612096185e-05,7.846105396225589,0.23028485145039024,1.542043388872964e-06
2004-11-10,1.1651950128730203e-05,7.829480088299477,0.230803168370493,2.0591080849287488e-07
2004-11-11,9.161452567300293e-06,7.813057184585847,0.23185715593547054,1.8104000261906686e-07
2004-11-12,7.2032006813702425e-06,7.796834803549522,0.2314957269088375,1.769426969133602e-07
2004-11-13,5.663473663418669e-06,7.7808103794821095,0.23123254417895,1.4798497673990787e-07
2004-11-14,4.452815670660252e-06,7.7649814963990265,0.23097119766498775,1.0978862200069226e-07
2004-11-15,3.5008909576857485e-06,7.749345758617406,0.230736979613097,7.121415192005891e-08
2004-11-16,2.7523682019989626e-06,7.733900702676633,0.2305024842585541,6.422810193641747e-08
2004-11-17,2.1637715286579447e-06,7.718643922944214,0.23037705831278588,2.812626142307679e-09
2004-11-18,1.7009594005801147e-06,7.703573145062607,0.2308779824204887,1.4895561500229326e-10
2004-11-19,1.3370925475486265e-06,7.6886862125148,0.23162891933162166,0.0
2004-11-20,1.051037672247841e-06,7.6739809464355595,0.2311813509676061,1.517529580092425e-08
2004-11-21,8.261712140159287e-07,7.659455159782116,0.2309285491970735,1.594170805891387e-08
2004-11-22,6.49407152263801e-07,7.6451066525935865,0.2307204609042225,1.0605413304580394e-08
2004-11-23,5.104552462018678e-07,7.6309332571769275,0.2305420220862772,5.942420541182896e-09
2004-11-24,4.012320354807813e-07,7.616932860950612,0.230441791542722,9.047629013406102e-09
2004-11-25,3.1537874820779774e-07,7.603103367443592,0.2303911576375813,6.844866544810953e-09
2004-11-26,2.47893597776971e-07,7.58944266923423,0.23040963861012553,2.7017038400888367e-09
2004-11-27,1.948462019797505e-07,7.5759486888665855,0.2308137365733949,1.2543680127330861e-09
2004-11-28,1.531497250978287e-07,7.5626194212717115,0.23065893132562745,9.713545642806138e-11
2004-11-29,1.2037612806611733e-07,7.549452871703024,0.2305342983899009,3.8937523305691156e-10
2004-11-30,9.461598573825102e-08,7.5364470552793295,0.23048233313313982,7.226064654710489e-10
2004-12-01,7.436843843701656e-08,7.523600008672974,0.23044755686140017,5.460983493373626e-10
2004-12-02,5.845379249150529e-08,7.510909793448622,0.2304085264155853,8.303646813470679e-10
2004-12-03,4.5944742133871866e-08,7.498374489858598,0.23036545005019363,7.470591702199461e-10
2004-12-04,3.6112441148004903e-08,7.485992199277152,0.23032493230881293,1.0771521667179166e-09
2004-12-05,2.8384042299710434e-08,7.473761044531404,0.23053341424997276,3.146754150049259e-11
2004-12-06,2.2309464346428343e-08,7.4616791878566735,0.2308147649909212,0.0
2004-12-07,1.753482973856913e-08,7.449744808102309,0.23064389723831624,0.0
2004-12-08,1.37820248658525e-08,7.437956114305682,0.23053309715343187,6.414910609840167e-11
2004-12-09,1.0832356329464387e-08,7.426311324319429,0.23045877297415554,1.258257213974374e-10
2004-12-10,8.513933703944409e-09,7.414808676024549,0.2303730986866164,5.966358908337309e-11
2004-12-11,6.6916958319468595e-09,7.403446441261738,0.2303301701653793,8.345882120755881e-11
2004-12-12,5.259445180895483e-09,7.392222901581689,0.23029668158218705,1.830724385686867e-10
2004-12-13,4.1337160868810616e-09,7.381136360347036,0.23027689923336525,6.919295229331422e-11
2004-12-14,3.2489345486978623e-09,7.370185158908576,0.230270629988054,4.3104532761521074e-11
2004-12-15,2.5535299461951933e-09,7.359367645356635,0.23026425325270627,6.881522642735126e-11
2004-12-16,2.00696421675805e-09,7.3486821827579165,0.23025925381972592,4.614464417879175e-11
2004-12-17,1.5773805558582465e-09,7.338127156936349,0.2302565661777665,2.6281173416252972e-11
2004-12-18,1.2397429062198763e-09,7.327700976328501,0.230254248006869,3.020251463628039e-11
2004-12-19,9.7437300219112e-10,7.317402069206512,0.23025304585159947,5.768566033867817e-12
2004-12-20,7.658056647618252e-10,7.3072288877363,0.23025959547771702,1.4483075478727094e-11
2004-12-21,6.018816753755119e-10,7.297179894786243,0.23027007444547978,4.337707960555386e-12
2004-12-22,4.730460837639339e-10,7.287253576982475,0.23026676520875558,2.223035593044103e-12
2004-12-23,3.717883539239514e-10,7.277448437646034,0.23026502453404799,1.0743044013093622e-12
2004-12-24,2.922053154179821e-10,7.2677629974567814,0.23026309538113077,3.009779195735757e-12
2004-12-25,2.2965731544795518e-10,7.258195794425279,0.23025913964954925,6.231345103293845e-12
2004-12-26,1.8049742319331065e-10,7.248745379748577,0.23025657282117226,1.7158185655546379e-12
2004-12-27,1.418604236491656e-10,7.239410332003306,0.23025481634078637,2.0722026100500117e-12
2004-12-28,1.1149380359881769e-10,7.230189241558393,0.2302537087247575,2.183324575512269e-12
2004-12-29,8.762720966246066e-11,7.221080715540658,0.23025285353040428,1.7079647025571636e-12
2004-12-30,6.886907717559983e-11,7.212083372976838,0.23025148667126147,3.125716318432743e-12
2004-12-31,5.4125763574149076e-11,7.203195847971318,0.23025079214070168,1.2725871797575268e-12
